workerid,predicate,predicateclass,slide_number,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
10,burrow,Neutral,7,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be nice,Positive,8,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be incompetent,Negative,9,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be cooperative,Positive,10,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be a mammal,Neutral,11,0.76,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be unintelligent,Negative,12,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,walk,Neutral,13,0.49,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be talented,Positive,14,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be competent,Positive,15,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be sexist,Negative,16,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,talk,Neutral,17,0.51,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be selfish,Negative,18,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be dirty,Negative,19,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,matter,Positive,20,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,solve problems,Positive,21,0.99,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be rude,Negative,22,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be smart,Positive,23,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be condescending,Negative,24,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,breathe,Neutral,25,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,eat,Neutral,26,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be intolerant,Negative,27,0.1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,eat carrots,Neutral,28,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,fly,Neutral,29,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be honest,Positive,30,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be kind,Positive,31,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,cheat,Negative,32,0,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be generous,Positive,33,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be weak,Negative,34,0.14,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be strong,Positive,35,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be tolerant,Positive,36,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,be loud,Negative,37,0.25,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,lay eggs,Neutral,38,0.52,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
10,sleep,Neutral,39,1,English ,2,Male,41,Enjoyed this hit. ,Yes,1,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3CFVK00FWLKP1U9AH2A80VYF1F66LG,10,Submitted,Tue Feb 06 02:11:46 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:31:46 PST 2018,,,,,,[],1.9290666666666667
